file_id,filename,folder,mime_type,dominant_topic,top_keywords,sentiment,text_snippet,score_PLAAF,score_PLAN,score_PLA_Ground,score_Organization,score_Personnel,score_Doctrine,score_Diplomacy,score_Technology,score_Leadership,is_draft,year
1-G03s4at5tNsYrEpQYtb3M8ObZ94ez3F,PLA Air Force Modernization - AST Forum - Nov 2000.docx,Ken's Reports for CASI Website,application/vnd.openxmlformats-officedocument.wordprocessingml.document,PLAAF,"force, plaaf, aircraft, early, commander",-0.9702,"Focus on China’s Air Force Modernization Presented at The Air Force Asian Science and Technology Forum Session IX: Understanding China’s Defense Industrial Complex  November 16, 2000  Kenneth W. Allen Senior Analyst, TASC  The Chinese Air Force plans to acquire state-of-the-art weapons systems by early next century, including early warning planes, electronic warfare warplanes, and surface-to-air missiles.  The PLA Air Force is now able to fight both defensive and offensive battles under high-tech conditions. Liu Shunyao, PLA Air Force Commander, April 1997        Introduction  China’s Air Force, known as the People’s Liberation Army Air Force (PLAAF), is in a crucial transition period, as it changes from an obsolescent giant to a modern force prepared to fight local, limited wars under high-tech conditions.  The PLAAF is slowly moving from a defensive force dominated by 1950s vintage combat aircraft with short legs and limited all-weather intercept capabilities to an offensive-oriented force with extended range and greater lethality.  While new aircraft like the J-10, J-11 (Su-27), and Su-30 are gradually introduced into the force, older aircraft like the J-7 and J-8 are being modified with better avionics and air-to-air missiles to bridge the gap.  The new combat aircraft force of the 21st century will be controlled by airborne early warning aircraft, refueled by tankers, and supported by electronic countermeasure and intelligence collection aircraft.  The PLAAF is forging ahead with advanced tactics and logistics techniques for its newer aircraft, while sustaining the operational capabilities of its older inventory.  In addition to its combat aircraft, the PLAAF is improving its surface-to-air missile force and mobility for its elite airborne corps.  In ten years, the PLAAF will be a much smaller force, but will have greater range and lethality than the PLAAF of the 1990s.   PLAAF Commander’s Assessment  Lieutenant General Liu Shunyao has had several interviews wi",56,4,2,8,2,15,1,15,1,False,2000.0
1XHl70qs3zh3tC2E-WgtUtDG38Rt6vQO5,PLA Air Force Logistics Support for Campaigns - AEI - Sep 2002.docx,Ken's Reports for CASI Website,application/vnd.openxmlformats-officedocument.wordprocessingml.document,PLAAF,"force, aircraft, operations, logistics, support",-0.6771,"Logistics Support for PLA Air Force Campaigns Kenneth W. Allen September 23, 2002  I would like to thank the American Enterprise Institute, the Army War College, and the Heritage Foundation for sponsoring the conference that made this book possible, and for inviting me to speak here today.  Since the PLA Air Force was established in 1949, it has been involved in three major campaigns—the Korean War, the 1958 Taiwan Strait Crisis, and the 1979 border conflict with Vietnam. During those campaigns, the Air Force’s logistics troops were called upon to support the rapid deployment of several hundred aircraft, multiple AAA and SAM units, and thousands of support troops to airfields near the border. Fortunately for China, none of those campaigns involved enemy attacks against targets inside its borders, so its aircraft, airfields, and troops were safe inside this sanctuary.   Although the PLA Air Force has not been involved in any such operations since 1979, it has studied extensively U.S. military operations in the Gulf War, Kosovo, and now Afghanistan. Therefore, the PLA Air Force understands that the next war will most likely be completely different, especially if the United States military is involved.  It readily acknowledges that its aviation and air defense assets, not only near the border but also in rear areas, will most likely not be safe from attack by stealth aircraft and long-range cruise missiles, nor will its preparations for offensive operations go undetected.     As a result, the Air Force has implemented a serious, in depth reform program in order to eventually conduct simultaneous offensive and defensive operations. This program includes reforms in leadership, doctrine, organizational structure, personnel, weapon systems, education, training, maintenance, and logistics.  Although changes are going on in all of these areas, my chapter focuses only on the reforms in logistics support for Air Force mobile offensive operations.    It looks at the Air Force’s",25,1,1,9,5,12,0,2,1,False,2002.0
1N21yFU0-IS2jPy8gPOuAc0QtRj8bfFPU,Assessing the PLA's Promotion Ladder - China Brief - Jul 2010.docx,Ken's Reports for CASI Website,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Leadership,"grade, military, general, rank, officer",0.8689,"Assessing the PLA’s Promotion Ladder to CMC Member Based on Grades vs. Ranks – Part 1 Publication: China Brief Volume: 10 Issue: 15 July 22, 2010 Category: China Brief, Home Page, Featured, China and the Asia-Pacific, Military/Security, Elite  By: Kenneth Allen  As China approaches the 18th Party Congress in late 2012, followed by the 12th National People’s Congress (NPC) in early 2013, China watchers have begun to speculate about the next cadre of Chinese military leaders who will become members and vice chairmen of the Communist Party’s Central Military Commission (CMC) [1]. The premise of these analyses tend to focus on which officers either already have or might receive their third star (shangjiang) as a general or admiral between now and 2012. Unlike the U.S. military, whose generals and admirals wear four stars, PLA generals and admirals wear only three stars. While military rank is an important distinction in the People's Liberation Army (PLA) hierarchy, a closer examination of the promotion path to becoming a CMC member reveals that it depends more on the PLA’s 15-grade (zhiwu dengji) structure than its 10-rank (junxian) structure [2]. This two-part series thoroughly examines the grade requirements for PLA officers to become the director of each of the four General Departments—General Staff Department (GSD), General Political Department (GPD), General Logistics Department (GLD), and General Armament Department (GAD)—and the commander of the Navy (PLAN), Air Force (PLAAF), and Second Artillery. These articles also discuss their respective protocol order on the CMC, which is different for the four directors (based on position) and the three commanders (based on seniority). This is important because the protocol order and placement of the PLAN, PLAAF and Second Artillery commanders on the CMC as a “policy promotion,” which is not an automatic promotion upon becoming the commander, implies that the eight members of the CMC may not be equal in terms of their auth",4,4,6,29,30,0,2,0,39,False,2010.0
1UDrYtKOMcmvGp9W04vrOHnUukJhCsa4G,Assessing the Ten Pillars of the PLAAF - Jamestown Foundation.pdf,Ken's Reports for CASI Website,application/pdf,PLAAF,"jamestown, foundation, force, information, eurasia",-0.2148,"THE TEN PILLARS OF THE 
PEOPLE’S LIBERATION ARMY AIR FORCE: 
AN ASSESSMENT 
KENNETH ALLEN
APRIL 2011
  
 
 
THE TEN PILLARS OF THE PEOPLE'S 
LIBERATION ARMY AIR FORCE: AN 
ASSESSMENT 
 
 
 
 
 
 
 
By Kenneth Allen 
 
 
 
 
 
 
 
 
 
 
 
 
 
April 2011 
 
 
 
 
  
 
 Jamestown's Mission 
 
 
The Jamestown Foundation's mission is to inform and educate policymakers and the broader 
policy community about events and trends in those societies which are strategically or tactically 
important to the United States and which frequently restrict access to such information. Utilizing 
indigenous and primary sources, Jamestown's material is delivered without political bias, filter or 
agenda. It is often the only source of information which should be, but is not always, available 
through official or intelligence channels, especially in regard to Eurasia and terrorism. 
 
 
Origins 
 
 
Launched in 1984 by its founder William Geimer, The Jamestown Foundation has emerged as 
one of the leading providers of research and analysis on conflict and instability in Eurasia. The 
Jamestown Foundation has rapidly grown to become one of the leading sources of information on 
Eurasia, developing a global network of analytical expertise from the Baltic to the Horn of Africa. 
This core of intellectual talent includes former high-ranking government officials, journalists, 
research analysts, scholars and economists. Their insight contributes significantly to helping 
policymakers around the world understand the emerging trends and developments in many of 
the world's under-reported conflict zones in Eurasia.  
 
Over the past two decades, Jamestown has developed an extensive global network of such 
experts—from the Black Sea to Siberia, from the Persian Gulf to the Pacific. This core of 
intellectual talent includes former high-ranking government officials and military officers, 
political scientists, journalists, scholars and economists. Their insight contributes significantly to 
policyma",7,0,3,5,6,1,2,2,3,False,
1sejrC-jhFzd9T7LrYlond2ggcvrMxud4,China's Foreign Military Relations - Stimson - 1999.pdf,Ken's Reports for CASI Website,application/pdf,PLAAF,"china, center, stimson, force, military",0.3612,"CHINA’S FOREIGN
MILITARY RELATIONS
A Project by The Henry L. Stimson Center
Kenneth W. Allen  
I Eric A. McVadon
October, 1999
 CHINA’S FOREIGN
MILITARY RELATIONS
A Project by The Henry L. Stimson Center
Kenneth W. Allen  
I Eric A. McVadon
Editor
Ranjeet K. Singh
Report #32
October, 1999
 ii
ABOUT THE AUTHORS
Kenneth W. Allen
Kenneth Allen is a Senior Associate at the Henry L. Stimson Center in Washington, D.C., where he directs a project
promoting confidence-building measures for China.  His Stimson Center publications include “China’s Approach to
Confidence-Building Measures” and “Military Confidence-Building Measures Across the Taiwan Strait.”  Prior to joining the
Center, he was Executive Vice President of the US-Taiwan Business Council (1992-1998) and served 21 years in the US Air
Force (1971-1992), including assignments in China as the Assistant Air Attaché (1987-1989), Taiwan, Japan, Berlin,
Headquarters Pacific Air Forces, and Washington, D.C.  He has written extensively on China’s Air Force, including “China’s
Air Force Enters the 21st Century” (a 1995 RAND study for the Pentagon’s Project Air Force), “People’s Republic of China’s
People’s Liberation Army Air Force: An Organizational History,” “Reform of China’s Air Force,” “PLAAF Modernization: An
Assessment,” “PLA Air Force Logistics and Maintenance: What has Changed?”, and “PLAAF Operations and Modernization.”
He received a BA from the University of California at Davis, a BA from the University of Maryland in Asian Studies, and an
MA from Boston University in International Relations.
Eric A. McVadon
Rear Admiral McVadon was the US Defense and Naval Attaché at the American Embassy in Beijing from July 1990 - July
1992.  He retired from the Navy in 1992 and is consulting, writing, and speaking in North America, Europe, and the Far East
on Asia-Pacific security matters, Chinese military and proliferation issues, Taiwan defense concerns, and security developments
involving China, Japan and the Korean Penins",9,5,1,8,0,1,9,0,1,False,1999.0
1bdxzfu38oSfh501oQV1aTxFcWwHAkCxr,NIDS China Security Report 2023.pdf,NIDS Reports,application/pdf,Leadership,"china, military, department, operations, security",0.7579,"National Institute for Defense Studies, Japan
China’s Quest for Control  
of the Cognitive Domain and  
Gray Zone Situations
Yamaguchi Shinji
Yatsuzuka Masaaki
Momma Rira
NIDS China Security Report 2023
 NIDS China Security Report 2023
China’s Quest for Control of the Cognitive Domain and Gray Zone Situations
Authors
Yamaguchi Shinji, Yatsuzuka Masaaki, Momma Rira
Published by
The National Institute for Defense Studies
5-1 Ichigaya Honmura-cho, Shinjuku-ku, Tokyo 162-8808 Japan
Website: http://www.nids.mod.go.jp/english/
Translated by INTERBOOKS
Copyright © 2022 by the National Institute for Defense Studies, Japan 
All rights reserved.
No part of this publication may be reproduced in any form without written, prior permission from the 
publisher.
The China Security Report 2023 comprises NIDS researchers’ analyses and descriptions based on information 
compiled from open sources in Japan and overseas. The views expressed herein do not necessarily represent 
the official position of the Government of Japan or the Ministry of Defense.
ISBN 978-4-86482-115-5 
Printed in Japan
Authors
Yamaguchi Shinji
Senior Research Fellow, China Division, Regional Studies Department
Responsible for: Introduction, Chapter 1 [1 to 3], Chapter 2 [1 to 3], Chapter 3 [3(3)], Conclusions
Major Publications: Mao Zedong’s Strategy for a Stronger Country 1949–1976 (Keio University Press, 2021, in Japa-
nese, Asia-Pacific Award Grand Prize); “China’s Air and Maritime ISR in Coastal Defense and Near Seas Operations,” 
in Joel Wuthnow, Arthur Ding, Phillip Saunders, Andrew Scobell, and Andrew N.D. Yang, eds., The PLA beyond 
Borders: Chinese Military Operations in Regional and Global Context, Washington D.C.: National Defense University 
Press, 2021, pp. 127-150; “Strategies of China’s Maritime Actors in the South China Sea: A Coordinated Plan under the 
Leadership of Xi Jinping?” China Perspectives, No. 3, October 2016, pp. 23-31.
Yatsuzuka Masaaki
Senior Research Fellow, China Division, Regiona",2,7,4,16,0,14,1,2,21,False,2023.0
1JY9HGMXorzSReMNlOwgvrgEoGR7IlD1a,NIDS China Security Report 2011.pdf,NIDS Reports,application/pdf,PLAN,"china, report, maritime, security, nids",0.6249,"NIDS China Security Report 2011
National Institute for Defense Studies, Japan
 NIDS China Security Report 2011
Published by:
The National Institute for Defense Studies
2-2-1 Nakameguro, Meguro-ku, Tokyo 153-8648, Japan
Phone: +81-3-5721-7005 
E-mail: planning@nids.go.jp
Website: http://www.nids.go.jp
Printed by: Urban Connections
First published: February 2012
Copyright © 2012 by the National Institute for Defense Studies, Japan
All rights reserved. No part of this publication may be reproduced in any form without 
written, prior permission from the publisher.
This publication is a translation of the Japanese version originally published in February 2012.
ISBN   978-4-939034-87-9
Printed in Japan
 i
 
Contents
Preface........................................................................................................................... iii
List of Abbreviations..........................................................................................................  iv
Introduction..................................................................................................................... 1
Expanding Maritime Interests............................................................................................. 2
Uncompromising External Behaviors................................................................................. 3
China’s Ocean-Going Orientation.................................................................................. 5
Maritime Control and Management.................................................................................... 6
Increasing Military Significance of the Maritime Domain.................................................... 9
China’s Search for a Maritime Strategy............................................................................ 12
China’s Advancement into the South China Sea........................................................ 17
Renewed Assertiveness....................................................",1,11,1,3,0,6,6,1,1,False,2011.0
1GUNs1SJNF48xHQ7TeVm0tjTCZ3q0riRC,2023 年2 月28 日 Air Force News.pdf,Air Force News - KJB,application/pdf,PLAAF,"force, news, pape",0.0,"AIR FORCE 
NEWS 
2023 年2 月28 日
星期二
癸卯年二月初九
第10724 期
本报网址：h ttp:1/pape r.zzb灯
中国人民解放军空军政治工作部出版
今日4 版
国内统—连续出版物号
CN 81-001 1/(J) 
代号
1-54
学习强能立标杆作表率
东部战区空军航空兵某师领导干部带头惟进作战课题研究
北部战区空军某旅开办“研战课堂”强化指挥员能力素质
本报讯谷博阳
特约记者于海涛
报道
2 月8H ，东祁战区空军舫空兵
某1巾组织飞行训练．对－项作战课题进
行验证．飞机一洛地，担任课题负责人
的帅参谋长就和机组人员一起分析－
手数据．记者获悉，该师多个作战课题
均由师团站领导担任负责人，他们坚持
先研
步、帘研·层，带领团队成员紧
锣密鼓推进相关计划。
近年来，该师从珛从严组训，扎实
开展作战问题研究，取得不少成果．面
对新形势新任务，师党委农入学习贯彻
空军党苍全会和军出L 作会以倩神，人
力加强实战能力让设，确立“紧跟上级
精准规划、创新研练引领发展”思路，探
入查找短板弱项，确定系列作战课题．
组织师团站顷导干部揭榜挂帅，令头开
展”一人一题飞研究攻关，以此调动官兵
谋战研战的积极性，破解制约战斗力提
升的重难点问题
课题研究中，各级领导干部详细｝
定计划，组织团队成员广泛收渠资料．
扎实开展敌情、我情和战场坏境研究，
把作战指导、战法运用、指挥协同等
人问题琢磨透．明确破解难题的思路和
方／l.，进行研充攻关．战训任务斗，领
导f部坚持半先l芷划、，靠前指挥、带头
谷加。
飞行结束后，他们第一时间组炽
复盘分祈．抚理总外经脸．对课题内容
进行修订完善，及盯研究问题，定人定
责改进，确保“实飞上投一次，研究推进
步＂。
武强能氛围。
前期，该师某团受领一个课题．廿t
”研战课堂”活动紧盯部队出负的
间紧，任务重，标A 高J在缺少经验的
使命任务，关注不同层次指挥员所需的
况卜＇，团长带领任芬机组浮人研判
能力素质，以课题形式组织，各级指挥
战场环境、分析目标特点、设计突击方，员和机关人员参加。题目由授1恩人员
案，依托任务平台进行检验，系统总结
自拟，旅领导进行把关
授课内容涉及
出某和埠药在多种条件下的毁伤性
战法创新、武器装备全功能使用等．要
能．为挖捆武器装备的作战潜能芬实
求有观点、有论据、有创新，视角独到、
基础·
内容丰富．
为讲出思想、＼井出汗度，授课人员
下入一线调研．．分析战例、研究战术．
掌握人员、装备、技木等方面的矛后
问题。人家广泛查阅资料、清教专
家，将一个个问号“拉直＂、前期，旅
保障部部长围绕其新型装备在符殊
条件下的作战使用进行授课。面对
新装备资料少的情况．他加班加点研
究，最终形成层次分明、泾入戌出的
授课提纲．促进r 大家对新装备的理
解掌握
”研战课堂”的举办起到了良好的
示范效应
全旅各基层单位在用好”研
战课棠“基础上，延伸开办“白兵小讲
堂”等，推动经验共享、能力提升．仓志
出浓厚的学习研究氛围
本报讯
孙宇来报道
台上倾囊
相哎．千'r 认真岭听
2 月9 日．北邵战
区空干某旅新期”研战课堂”开讲．旅
副政委切绕“机关工作如何对接战场”
进行授课．新颖的视角、详细的案例．给
台下听课人员带来启追。该旅常态化
开办“研战课堂”．持续提高各级指挥员
谋战研战水平
近年来．该旅圆满完成系列大顶任
务．战斗力稳步提升：新年度工作中．
旅党委获人贯呏空军党委全会和军
工作会以精神．全面推动打仗型党委班
子建设走深走实．突出纷强主官、培养
骨干、学习提高。在去年基础七他们
飞化开展”研战课灶”活动，在抓实指挥
员学习的同时．带动部队营造浓印的
KLO j 
大抓实战化军事训练
练就能战善战的精兵劲旅
脑
子
会
了
，
手
更
要
跟
上
空
降
兵
某
旅
上
等
兵
廖
德
林
“我终于搞谨该怎么算了1”“ 光
脑子会了可不行．能动手橾作了才能
成为行家里手．“每当我自然曲然地
对下生新兵说出这句话时．总会想起
刚分到指挥班时．趼长也对我说过的
类似话由
指挥奸是和们连公认的“最强大
脑＇．，由指挥班量浏计算出的射击诸
元、修正昼．直接关系实弹射山能不
能打得准。正因如此．其对班员的数
学水平和学习能力有行更高的要求．
而从小热爱数学、大学就读于数学专
业的我．来到连队后被分到了指挥
班。扎实的数守某础让我在班电如
鱼丹水．教员平曰讲授的计算法则．
我常常能祜一反＿＿＿．被提问也是对答
如流．经常受到表扬。
但没也到．正节我准备大显!F 手
时．一桶凉水浇到f我头上。那是日
长组织的第一次考核．不承也在那次
考栏中我．败涂地．以最慢的逸度、
最低的止确率考了倒数第－气
在陆后的几天电．我垂头丧气、
郁郁寡欢”不在状杏．是因为没考好
吧？",1,0,0,0,0,0,0,0,0,False,2023.0
11c2e_CsHnn9yiS-uZ8sr-s_1a114ylJt,2023 年2 月27 日 Air Force News.pdf,Air Force News - KJB,application/pdf,PLAAF,"force, news",0.0,"AIR FORCE 
NEWS 
2023 年2 月27 日
星期一
癸卯年二月初八
第10723 期
本报网址：h ttp://p a p er.zzb勾
中国人民解放军空军政治工作部出版
今日4 版
国内统一连续出版物号
CN 81-0011/( J) 
代号
1-54
践行雷锋精神
空军部队认真学习贯彻习主席对深人开展学雷锋活动作出的重要指示
矢志奋斗罹军
本报讯莫诽许小赛报道
＂习主席强调，让雷锋情神在新时代绽
放更加瑞璨的光芒．对千我们来说就
是要像富锋·一样，化作一颗嫘丝钉，紧
紧韧在战位上，干出新成绩、赢
. 
得新胜利...... ""2 月24 日．东部战区空
军航空兵某旅组织官兵图绕“如何发
扬雷锋精神”开展讨论交流。该旅领
导介绍．他们组织官兵认真学习
习主席对探入开展学雷锋活动作出的
重要指示精神，通过学习讨论、撰写体
会、实践沽动芍多种方式，教育引导官
兵自觉坚定信念、练兵备战、爱岗敬
业、崇德向善．在学雷锋精神、做霄锋
传人上走在前列．以实际行动践行雷
锋精神、矢志合斗强军。
近年来，该旅召力推动学霄锋活动
融人日常、化作经常，利用主题党臼沽
动政治教百芍时机，教育引导官兵农
刻理解把捉霄抒情神的时代特质和本
质内涵，强化践行雷锋精神的责任感、
自觉性。为了强化学习质效，该旅还咕
合探入学习贯彻党的二十大精神，扣牢
如期实现建军一百年合斗目标拓展学
霄锋活动．把学霄锋与部队执行战备巡
逻、演习滇练等战训任务结合起来，引
导官兵将古锋精神内化为价值追求．外
化为行动自觉，坚决把对党的忠诚｀对
人民的热爱，转化为干好本职工作、献
身强军实践的实际行动。
参加完讨论交流，机械技师谭运军
来到外场进行飞行保障，当天他要连续
保障多个架次的战机起飞．“雷锋同志
干一行爱一行、专一行精一行的敬业精
神，激励我们把每一次训练保障当作实
战在挑战极哏中练强打仗本领。，谭运
军说道
本报讯特约记者朱夔海特约
通讯员刘洋报道
2 月23 日晚，中部战
区空军地导某脓官兵出绕习主席对枑
人开喂学雷锋活动作出的重要指示展
开讨论交流，官兵们一致表示，要深刻
把握雷锋情神的时代内涵和实践要求，
把学习古锋筝迹、序续芯锋精神，与部
队优良传绕有效融合，切实将学习激发
的强大坊神动力，转化为练兵备战的实
际行动
为推动霄锋精神治地生根，该旅
注匿发扬雷锋干一行爱一行、专一行
精一行的敬业精神和锐意进取、自强
不息的创新精神，在开展“富锋学习
月”系列活动的基础上，创新学习方
式，拓展实践迩径．巷眼部队组建即
换装的实际，贯穿练兵备战全过程各
领域，常态化组织“学雷锋精神、当英
雄传人”活动，一批爱岗敬业、思球
战的打仗能手登上橱窗展板、网络平
台，营造比学赶帮超的浓厚练兵氛
围。训练中，该旅党委一班人以身作
则，坚持深入一线跟训，带头学理论、
练操作、研iJ1!题．并广泛组织开展练
兵比武和“创破纪录”活动，鼓励官兵
深钻细研、大胆创新。在群策群力推
动下．新装备训法战沈得到优化，多
个制约新质战斗力提升的瓶颈问题
1月到解决。
践行雷锋，月神，练就胜战本啎。连
日来，该旅官兵克服降对低温的不利影
响．加紧推进大项任务准备．全力对多
个重难点课目展开攻关．人穸纷纷表
示．雷锋精神水不过时．积极投身练兵
备战，不断提高打仗本领．仵证随时能
拉得出、打得赢．就是对雷锋情神的最
好传承。
KD02 
『
零
延
迟
』
消
除
隐
患
到了然于胸，坚持全要素掌梗底数、
全过程防控风险．全方位深化冶疗。
对问题戊患不仅做到心中有数，更要
坚持党性原则、发扬斗争精神，敢于
较真硅硬、正面交锋，竖决不回赴矛
盾、不掩盖问超、不怕符开人，做到苗
头早发现、风险早预警、才昔讫早干预，
付移关口将防范工作做深做细做到
位，尽早斩断安全事故发生键条，切
实把问题隐患禁于未芍、止于未发
问题是时代的声音，问题是工作
的导向d
抓安全工作必须坚持零延
迟，做到直面问题不回避、整改问超
不含糊．确保发现问题隐患马上行
动，有了问题胞患尽快消除
事实
反复证明，如果抓安全工作歧于整
改、抱沓行事，势必情失解决问题隐
患的最佳时机，导致小事拖大、大事
抱炸。斛决问题前应深入搞好调查
研究，把存在问题的益结找准找实，
做到对症下药，拿出行之有效的措
施办法
解决问题中努力克腹短期
效应，力戒只做表面工作，做到坟于
攻坚克难．对烫手事、挠头事不搞
“推拖绕＂，尤其对网络＂翻墙＂、网赌
网贷、涉枪涉佯、酒驾醉饵等倾向性
问题，更妻下苦功、出具招、求实效．
做到不解决问题不放手，问超斛决
不彻底不收兵
问题得到有效解决
后，还要及时“回头看”，严格蓬实常
抓长治制度机制，形成现地排查、问
题分析、措丸琅进、芯实整改、琅垃
复查的闭合回峈
＂付车之覆，后车之签＂，善于汲",1,0,0,0,0,0,0,0,0,False,2023.0
1cpjvh5pA1i0fIIB1Bsk8tzrkM_VGUQEU,2023 年2 月24 日 Air Force News.pdf,Air Force News - KJB,application/pdf,PLAAF,"force, news",0.0,"AIR FORCE 
NEWS 
2023 年2 月24 日
星期五
本报网址：h ttp://p a p e 「.zzb.kj
中国人民解放军空军政治工作部出版
癸卯年二月初五
第10722 期
今日4 版
国内统一连续出版物号
CN 81-0011/( J) 
代号
1-54
习近苹对深入开展学雷锋活动作出重婴指示强调
深刻把握雷锋倩神的付代内涵
让雷锋倩神在新付代组放更加瑞璨的光芒
蔡奇出席座谈会并讲话
新华社北京2 月23 日电
中共中央
总书记、国以「店、中央军委主帝习近平
近日作出氓呀指示扣出，今釬足毛泽办
夺老一呫不命家为岱锋同己怎1 司60
I司
年。
6(1 年来，宁百锋话动在全国持牡泾
人Jf）民，雷锋的名字家喻广晓，岱锋的平
迹床人人心．古烽捐呻滋养若一代代中
华儿女的心灵
实践证明，无论盯代如
何变迁．盂锋褚呻水｛、过时
习灶平拇说．粗征程七．要汗刻把枯
奋锋情伸的时代内涵．更好女拓党员、刁
郘筷范帘头作用．加强志愿服务保内和
支持，不断发展壮大学店锋占匣驸各队
伍．u：学雷锋在入民群众持认是讨＇））牛
中蔚然成风，让学出详活动劭入日常化
仵绎帮，让芦详栝袖n 新时代绽放贮加
耶环的光芒，为令面还设社会十义现代
化国家、全卤推过中华民族伟大复兴社
聚强大力
“把它锋精冉代代传承下去·一纪
念毛；子东吝老少让革命家为冗锋问忐题
词六
I· 罚年“座谈会2 月
2.} 日A 京召
／f^会上传达了习近平的识要扣示
不过时，＂
今年是毛泽东等老一某革命家为
雷锋同志题词(,0 周年』习主席对深入
开展学雷扑；古动作出重要指示，充分
肯定60 年文牛古锋活动的显片成效，
深刻
1补明雷针灶神的水＇恒价值，对新
征杠上更好弘扬雷锋精神提出明确妻
求。众们要深入牛习镇会、抓好贯彻
沭实，进一步开展好学雷扑活动．把雷
锋精神代代传承下去，引导激励全竟
全军全国各族人民为全面建设社会主
义现代化出家、全面梒过中华民族化
大复兴贡杖更多智总和力量
“学习宙锋好朸样，忠于革命忠于
党·· ···“古it是一位把自己短行一生全
邻献给了党、献给了人民的好战士，是
全国军民学习的光汗榜样＾雷任用22
岁的年轻生命谱写出一部约丽多彩的
人生计元，树立起一庄令人景仰的道德
丰戊
60 年来，牛雷锋活动在全国持续
深入开展．雷扑的名字家令户戏，古锋
的事过深入人心，雷锋精冲在养着一代
代中华儿女的心灵七古锋身上所具有
的仿念的熊量、大爱的胸怀、忘我的杜
七共叶央政1fi /o} 帘委、中央卜；记处
书记住奇出席会议并讲话，他从，f;.
习近平总书记的1f1要指，F ．充分行足61)
牛长学符锋活动的显茗成效．在刻阐明
窝锋扫神的，M 但价伉，仁新证祥上更好
弘扬出1名坊冲提出明确要K 。我们要探
人宁习笥会、抓好贯彻格实，进一步开展
好学们扑活动，把伤锋格神代代佑承下
去．引导激励党司、仁部、群众为全面建
设社会主义现代化门农、全而推进中华
民族伟人复兴贡献吏多行，它和力
奇表F ，毛泽东同凶，发出“句芯锋
同艺学习飞勹
611 i r 屯．学匹t F 活动迈
伪开展、持续i干“入，咒书付社广为弘扬、
赛纭传承．激励右
代又一代人忠诚f
克奉献诅田、朕务人民符别茫党的十
八大以K ．习灶平总书名对弘扬佑扑枯
神作出一系列正要，论述．指寻推动新时
代学霄锋活动不断拓展内容、创新形式、
丰宫fi牛．而现出批又
批尔锋式
进染体和屯范人彴．为抒时代伟大屯半
注人不喝精神动力
新征程片了化拓展
学雷锋活动．罗冗入学习习近平C，书记
解放军报评论员
神、进肛的优气，体现了中华民找的传
统美1念，顺应了社会进步的时代潮，充，
彰显了我门党的先进本色
古仕精神
是一面水不吐色的棋权，是中华民族的
宝责忖神财富，是社会主义核心价值观
的生动体现，是中国共产先人扑神谱系
的者要组成郝分
“古扑是时代的楷棋，雷仕扑神是
永位的＂觉的十八大以未．习主席对弘
扬雷扑廿神作出一系列亨妻论这，指导
推动新时代牛它扑，古动不断拓展内容、
创新形式、丰富找体．涓现出一批又一
批古扑式先迸集体和模范人物，为新时
代伟大变革注入不竭精神动力
党的
二十大搭绘了以中因式戊代化全面推
进中华民枝伟大复兴的宏伟五图
民
族复兴，禹不开精神力量的支坏；个人
成长，禹不开精神力量的滋乔
新时代
新征程上，要深入牛习习主席关于弘扬
古扑叶神的重要论述，深刻把握雷锋精
神的时代内涵和实践委永．丰富拓展牛
宫仕｀七动的平台议体，推动形成让学富
锋活动融入日常、化作经常的长效机
制，让雷f“Ir 神在祈时代绽放史加瑾璨
的允芒．最聚起推进中国式现代化建设
关于弘扬岱锋精神的祖耍论述，宋刻把
捏霄锋褚呻的时代内涵和实践要求．引
导党员、千面、群众树立崇高理勹追求．
践行仕会T 义惚心价｛",1,0,0,0,0,0,0,0,0,False,2023.0
